source,dataset,department,dataset_url,licence_name,licence_version,licence_url,attribution,download_date
Ville de Montréal,Lieux d'intérêt,,https://www.donneesquebec.ca/recherche/dataset/vmtl-lieux-d-interet,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE MONTRÉAL. Lieux d'intérêt, [Jeu de données], dans Données Québec, 2020, mis à jour le 06 decembre 2024. [https://www.donneesquebec.ca/recherche/dataset/vmtl-lieux-d-interet], (consulté le 06 février 2025). Data provided by the City of Montreal, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Montréal,Adresse ponctuelle,,https://www.donneesquebec.ca/recherche/dataset/vmtl-adresses-ponctuelles,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE MONTRÉAL. Adresse ponctuelle, [Jeu de données], dans Données Québec, 2014, mis à jour le 02 février 2025. [https://www.donneesquebec.ca/recherche/dataset/vmtl-adresses-ponctuelles], (consulté le 06 février 2025). Data provided by the City of Montreal, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Montréal,Bâtiments,,https://donneesquebec.ca/recherche/dataset/vmtl-batiment-2d,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE MONTRÉAL. Bâtiments, [Jeu de données], dans Données Québec, 2017, mis à jour le 28 aout 2023. [https://www.donneesquebec.ca/recherche/dataset/vmtl-batiment-2d], (consulté le 06 février 2025). Data provided by the City of Montreal, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Montréal,Casernes de pompiers sur l’île de Montréal,,https://www.donneesquebec.ca/recherche/dataset/vmtl-casernes-pompiers,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE MONTRÉAL. Casernes de pompiers sur l’île de Montréal, [Jeu de données], dans Données Québec, 2013, mis à jour le 15 janvier 2025. [https://www.donneesquebec.ca/recherche/dataset/vmtl-casernes-pompiers], (consulté le 16 janvier 2025). Data provided by the City of Montreal, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-01-16
Ville de Montréal,Lieux et bâtiments à vocation publique,,https://www.donneesquebec.ca/recherche/dataset/vmtl-lieux-batiments-vocation-publique,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE MONTRÉAL. Lieux et bâtiments à vocation publique, [Jeu de données], dans Données Québec, 2022, mis à jour le 27 février 2025. [https://www.donneesquebec.ca/recherche/dataset/vmtl-lieux-batiments-vocation-publique], (consulté le 28 mars 2025). Data provided by the City of Montreal, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-03-28
Ville de Québec,Adresses de la Ville de Québec,,https://www.donneesquebec.ca/recherche/dataset/adresses-de-la-ville-de-quebec,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE QUÉBEC. Adresses de la Ville de Québec, [Jeu de données], dans Données Québec, 2019, mis à jour le 23 avril 2024. [https://www.donneesquebec.ca/recherche/dataset/adresses-de-la-ville-de-quebec], (consulté le 06 février 2025). Data provided by the City of Québec, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Québec,Empreintes des bâtiments,,https://www.donneesquebec.ca/recherche/dataset/empreintes-des-batiments,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE QUÉBEC. Empreintes des bâtiments, [Jeu de données], dans Données Québec, 2022, mis à jour le 01 décembre 2024. [https://www.donneesquebec.ca/recherche/dataset/empreintes-des-batiments], (consulté le 10 décembre 2024). Data provided by the City of Québec, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Québec,Lieux de culte,,https://www.donneesquebec.ca/recherche/dataset/vque_45,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE QUÉBEC. Lieux de culte, [Jeu de données], dans Données Québec, 2012, mis à jour le 23 avril 2024. [https://www.donneesquebec.ca/recherche/dataset/vque_45], (consulté le 06 février 2025). Data provided by the City of Québec, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Québec,Lieux publics,,https://www.donneesquebec.ca/recherche/dataset/vque_14,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE QUÉBEC. Lieux publics, [Jeu de données], dans Données Québec, 2012, mis à jour le 06 février 2025. [https://www.donneesquebec.ca/recherche/dataset/vque_14], (consulté le 06 février 2025). Data provided by the City of Québec, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Repentigny,Bâtiments,,https://www.donneesquebec.ca/recherche/dataset/batiment,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE REPENTIGNY. Bâtiments, [Jeu de données], dans Données Québec, 2017, mis à jour le 07 décembre 2024. [https://www.donneesquebec.ca/recherche/dataset/batiment], (consulté le 10 décembre 2024). Data provided by the City of Repentigny, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Repentigny,Adresses,,https://www.donneesquebec.ca/recherche/dataset/vrep-adresses,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE REPENTIGNY. Adresses, [Jeu de données], dans Données Québec, 2016, mis à jour le 01 février 2025. [https://www.donneesquebec.ca/recherche/dataset/vrep-adresses], (consulté le 06 février 2025). Data provided by the City of Repentigny, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Repentigny,Places d'intérêt,,https://www.donneesquebec.ca/recherche/dataset/places-interet,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE REPENTIGNY. Places d'intérêt, [Jeu de données], dans Données Québec, 2017, mis à jour le 26 juin 2023. [https://www.donneesquebec.ca/recherche/dataset/places-interet], (consulté le 06 février 2025). Data provided by the City of Repentigny, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Repentigny,Bibliothèques,,https://www.donneesquebec.ca/recherche/dataset/bibliotheque,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE REPENTIGNY. Bibliothèques, [Jeu de données], dans Données Québec, 2017, mis à jour le 26 juin 2023. [https://www.donneesquebec.ca/recherche/dataset/bibliotheque], (consulté le 06 février 2025). Data provided by the City of Repentigny, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Rimouski,Adresses,,https://www.donneesquebec.ca/recherche/dataset/adressesrimouski,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE RIMOUSKI. Adresses, [Jeu de données], dans Données Québec, 2016, mis à jour le 05 février 2025. [https://www.donneesquebec.ca/recherche/dataset/adressesrimouski], (consulté le 06 février 2025). Data provided by the City of Rimouski, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Rimouski,Bâtiments,,https://www.donneesquebec.ca/recherche/dataset/batiments-rim,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE RIMOUSKI. Bâtiments, [Jeu de données], dans Données Québec, 2018, mis à jour le 01 décembre 2024. [https://www.donneesquebec.ca/recherche/dataset/batiments-rim], (consulté le 10 décembre 2024). Data provided by the City of Rimouski, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Rimouski,Lieux Publics,,https://www.donneesquebec.ca/recherche/dataset/lieux-publics,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE RIMOUSKI. Lieux Publics, [Jeu de données], dans Données Québec, 2019, mis à jour le 05 février 2025. [https://www.donneesquebec.ca/recherche/dataset/lieux-publics], (consulté le 06 février 2025). Data provided by the City of Rimouski, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Rimouski,Édifices municipaux,,https://www.donneesquebec.ca/recherche/dataset/edifices-municipaux,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE RIMOUSKI. Édifices municipaux, [Jeu de données], dans Données Québec, 2016, mis à jour le 05 février 2025. [https://www.donneesquebec.ca/recherche/dataset/edifices-municipaux], (consulté le 06 février 2025). Data provided by the City of Rimouski, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Rouyn-Noranda,Adresses ponctuelles,,https://www.donneesquebec.ca/recherche/dataset/ee7db191410b439bb81f46a3a6dafe79_0,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE ROUYN-NORANDA. Adresses ponctuelles, [Jeu de données], dans Données Québec, 2019, mis à jour le 30 mars 2022. [https://www.donneesquebec.ca/recherche/dataset/ee7db191410b439bb81f46a3a6dafe79_0], (consulté le 06 février 2025). Data provided by the City of Rouyn-Noranda, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Rouyn-Noranda,Empreintes de bâtiments,,https://www.donneesquebec.ca/recherche/dataset/d983833599d84d5ab7291d8ac3ad513d_0,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE ROUYN-NORANDA. Empreintes de bâtiments, [Jeu de données], dans Données Québec, 2019, mis à jour le 14 juin 2021. [https://www.donneesquebec.ca/recherche/dataset/d983833599d84d5ab7291d8ac3ad513d_0], (consulté le 10 décembre 2024). Data provided by the City of Rouyn-Noranda, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Saguenay,Bâtiment,,https://www.donneesquebec.ca/recherche/dataset/sag_batiment,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SAGUENAY. Bâtiment, [Jeu de données], dans Données Québec, 2020, mis à jour le 08 décembre 2024. [https://www.donneesquebec.ca/recherche/dataset/sag_batiment], (consulté le 10 décembre 2024). Data provided by the City of Saguenay, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Saguenay,Adresse ponctuelle,,https://www.donneesquebec.ca/recherche/dataset/sag_adresse_ponctuelle,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SAGUENAY. Adresse ponctuelle, [Jeu de données], dans Données Québec, 2021, mis à jour le 02 février 2025. [https://www.donneesquebec.ca/recherche/dataset/sag_adresse_ponctuelle], (consulté le 06 février 2025). Data provided by the City of Saguenay, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Saguenay,Bâtiments municipaux,,https://www.donneesquebec.ca/recherche/dataset/sag_batiments-municipaux,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SAGUENAY. Bâtiments municipaux, [Jeu de données], dans Données Québec, 2021, mis à jour le 13 aout 2024. [https://www.donneesquebec.ca/recherche/dataset/sag_batiments-municipaux], (consulté le 10 décembre 2024). Data provided by the City of Saguenay, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Shawinigan,Bibliothèques - Ville de Shawinigan,,https://www.donneesquebec.ca/recherche/dataset/shawi-bibliotheque-point,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SHAWINIGAN. Bibliothèques - Ville de Shawinigan, [Jeu de données], dans Données Québec, 2024, mis à jour le 05 mars 2024. [https://www.donneesquebec.ca/recherche/dataset/shawi-bibliotheque-point], (consulté le 06 février 2025). Data provided by the City of Shawinigan, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
Ville de Shawinigan,Bâtiments patrimoniaux - Ville de Shawinigan,,https://www.donneesquebec.ca/recherche/dataset/shawi-batiment-patrimonial,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SHAWINIGAN. Bâtiments patrimoniaux - Ville de Shawinigan, [Jeu de données], dans Données Québec, 2024, mis à jour le 10 décembre 2024. [https://www.donneesquebec.ca/recherche/dataset/shawi-batiment-patrimonial], (consulté le 08 avril 2025). Data provided by the City of Shawinigan, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2024-12-10
Ville de Sherbrooke,Bâtiments et services municipaux,Données géomatiques,https://www.donneesquebec.ca/recherche/dataset/4f4763db04234d578c6931465fa3d6a4_0,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/legalcode.fr,"VILLE DE SHERBROOKE - DONNÉES GÉOMATIQUES. Bâtiments et services municipaux, [Jeu de données], dans Données Québec, 2022, mis à jour le 25 octobre 2024. [https://www.donneesquebec.ca/recherche/dataset/4f4763db04234d578c6931465fa3d6a4_0], (consulté le 06 février 2025). Data provided by the City of Sherbrooke, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/legalcode.fr.",2025-02-06
